고객번호,성별,나이,가입일자
CST2021011914124,Female,41,2024-06-06 09:53:26.226467328
CST2021122436346,Female,40,2022-09-25 02:14:50.047013632
CST202004095724,Male,40,2024-07-04 16:42:04.876406016
CST2021052138416,Female,44,2024-02-23 16:19:53.391493376
CST202012033751,Female,38,2023-11-28 05:10:34.648205568
CST2021042311105,Female,43,2023-11-08 15:34:48.516021504
CST2021052825732,Female,47,2024-04-18 16:55:02.627578624
CST202008067303,Male,36,2022-08-01 15:42:18.556423168
CST2021021639246,Female,37,2024-05-01 06:30:15.700688640
CST2022120426192,Male,31,2023-02-27 20:50:17.717093120
CST202211181227,Male,41,2023-12-11 15:28:19.907457536
CST2020032910475,Male,37,2024-01-14 20:15:40.070740992
CST2022021837580,Female,38,2024-02-29 04:22:22.697166080
CST2022060430998,Male,46,2023-02-28 17:06:24.308633856
CST202204085118,Female,41,2022-08-27 01:53:45.034591744
CST202002011452,Male,35,2024-03-28 09:34:17.025031424
CST2020040536833,Male,37,2022-02-28 23:51:54.867233024
CST2021091439402,Male,36,2023-06-27 03:19:37.048679936
CST202102118118,Male,40,2023-12-24 02:51:39.719841792
CST2021112929967,Female,39,2024-04-05 14:04:39.569870080
CST202108177990,Female,44,2022-04-24 09:56:03.342478848
CST202108019349,Female,40,2023-03-15 16:03:57.327946752
CST202003101570,Male,38,2023-10-15 02:45:29.349155328
CST2022070515082,Female,40,2024-05-05 02:52:48.779874304
CST2020042220329,Female,34,2023-08-18 04:40:35.496882176
CST2022080417225,Female,37,2022-08-13 17:17:56.034360064
CST2021060333713,Female,39,2022-05-10 06:11:10.108410880
CST202003127687,Male,45,2023-01-20 22:16:33.989020416
CST2022040127148,Female,42,2022-06-10 13:36:01.377654272
CST2020041136519,Male,40,2023-10-24 04:20:53.341979136
CST2020012229557,Female,40,2023-05-12 12:26:30.280260608
CST2020091038784,Male,43,2022-08-19 17:40:19.918341376
CST2020070624008,Female,38,2023-08-06 12:53:33.425603328
CST2020110430741,Female,42,2022-03-31 02:11:27.844764928
CST2021073145661,Male,37,2023-08-17 16:29:29.853292032
CST202206112797,Male,40,2023-09-21 21:37:56.633234944
CST202009097632,Female,43,2022-01-16 21:24:41.260496640
CST2022101713686,Female,42,2023-09-25 01:10:53.964652032
CST2021092217625,Female,32,2022-11-01 02:05:54.536129536
CST2020060623750,Female,39,2022-02-14 14:25:16.793228800
CST2022032345064,Female,41,2023-02-05 17:34:49.257369344
CST2020121016871,Female,37,2022-12-04 23:46:36.344620544
CST2022103113400,Female,42,2023-10-24 16:34:55.716827904
CST2021021738643,Female,35,2023-10-16 20:39:08.055576832
CST2021110620760,Female,35,2023-02-13 05:42:45.391076096
CST202105288396,Male,28,2023-09-11 23:38:26.270351360
CST2020021212187,Female,37,2024-03-17 01:01:25.474753024
CST2020050632014,Male,30,2022-02-24 07:04:44.061890048
CST2020021125119,Female,43,2022-05-22 00:34:09.298471168
CST2021032130964,Female,46,2023-03-17 10:23:09.593024256
CST2022051127678,Female,35,2024-03-03 15:23:57.356555264
CST2022011417764,Female,38,2023-04-22 22:19:29.775412480
CST2022082225850,Female,39,2022-06-22 06:09:27.629984768
CST202109214943,Female,35,2024-06-11 06:28:09.961621760
CST202111104519,Male,40,2022-07-31 01:09:31.244317696
CST2020030825217,Female,38,2024-02-20 01:51:12.986812416
CST2022100840486,Male,33,2024-07-30 08:56:30.231636736
CST2021021243576,Male,40,2023-07-30 01:45:24.194863104
CST2022081839392,Female,41,2022-07-02 00:34:14.618684672
CST2021040449194,Female,31,2023-04-15 22:25:55.102252800
CST202007291062,Female,38,2023-10-02 23:12:22.478825216
CST2021031612246,Female,37,2022-05-11 12:54:36.900630784
CST202106307226,Female,40,2024-07-09 01:34:51.898489344
CST2021121549267,Male,44,2024-06-20 18:48:16.089267968
CST2021021824540,Male,43,2023-04-22 14:21:45.455069440
CST2022012913188,Male,42,2024-02-08 15:35:52.153591040
CST2020090132044,Female,39,2024-07-22 00:35:34.755203328
CST2022110548882,Female,37,2023-09-22 22:31:46.039433728
CST2021112545245,Female,31,2023-07-08 15:08:35.695153408
CST2020111634270,Female,42,2023-07-28 03:21:54.182598144
CST202202076449,Female,42,2023-05-17 20:30:44.844041472
CST202212147422,Female,32,2024-05-02 10:03:18.466792704
CST2021012734301,Male,40,2022-05-11 11:31:07.214911744
CST202107073061,Male,42,2023-03-30 09:57:22.709594368
CST2020042021201,Male,35,2022-01-15 05:12:42.664282368
CST2020101521063,Male,42,2024-04-19 04:56:44.719748352
CST2022031319133,Female,34,2022-10-22 17:36:09.148073216
CST2021062335679,Female,37,2023-03-22 10:56:47.875068672
CST202202083887,Male,34,2023-08-25 17:43:36.596064256
CST2020092737211,Male,42,2022-04-25 14:24:25.876966912
CST2021022621775,Female,42,2023-12-10 13:12:00.797080576
CST2020102337118,Female,36,2023-04-24 03:44:41.509156864
CST2020052628043,Male,34,2022-03-04 15:00:01.210783744
CST202210217404,Female,49,2022-05-24 04:45:21.469060352
CST2021090641545,Female,39,2023-07-13 19:53:19.669566208
CST2021041248102,Female,38,2023-02-11 23:09:54.265909504
CST2020092122457,Male,35,2024-05-06 09:24:24.189118976
CST2022021513795,Female,35,2023-09-19 13:12:41.519544832
CST202012262997,Male,41,2023-07-15 12:06:34.456056832
CST2021100247262,Female,40,2023-11-14 01:39:01.327358720
CST202001182467,Female,36,2023-04-30 02:59:38.755622656
CST2020071528317,Male,42,2023-03-30 00:18:25.563873536
CST2022100514678,Female,38,2024-07-10 21:54:13.539042048
CST2020040436387,Female,41,2024-04-27 01:51:55.776861184
CST2022040325567,Female,40,2022-06-18 08:31:34.517450240
CST2021111110915,Male,38,2022-07-11 21:51:41.282447104
CST2021053117856,Female,41,2022-09-07 05:05:01.547016448
CST2020050648588,Female,43,2023-11-19 22:24:22.814262528
CST2020041026305,Male,42,2024-05-31 14:32:06.622463744
CST2021081123634,Female,33,2022-04-29 02:01:04.062647296
CST2022012345934,Female,43,2024-07-26 07:52:15.018329600
CST2021102017187,Male,40,2022-11-02 08:33:29.021509376
CST202011061638,Female,41,2022-11-21 02:12:38.636742400
CST2020112941376,Female,30,2023-05-18 08:53:00.678017792
CST202009134561,Female,33,2022-04-02 00:08:20.208216320
CST202101105488,Male,38,2024-05-19 16:05:43.591120128
CST202111111443,Female,32,2022-01-19 06:35:13.175172608
CST2022032312170,Female,45,2022-01-07 15:43:34.387811072
CST2022082116185,Male,35,2024-07-03 05:22:42.203714048
CST2020060942565,Female,34,2023-01-14 13:21:17.181157376
CST2022120215917,Female,37,2022-08-22 11:22:54.344157952
CST2022051442257,Female,38,2022-09-18 06:13:11.528940032
CST2022041349634,Male,39,2023-04-10 23:23:12.369147904
CST2021090827231,Female,30,2024-04-22 20:57:30.700111872
CST2022102626930,Male,33,2023-12-05 14:15:26.913597952
CST2020091344788,Female,36,2022-06-13 04:17:44.994575104
CST2020122226157,Female,41,2022-11-19 07:57:45.139618304
CST2021012220577,Female,38,2023-02-04 15:41:40.925961216
CST2021071121017,Male,39,2024-07-20 17:14:47.356455936
CST2021122644633,Female,43,2024-01-04 19:20:14.446170368
CST2020060936832,Female,38,2023-04-07 15:34:15.643027968
CST2020071417006,Female,40,2022-08-22 03:16:57.180863744
CST2021072649749,Female,38,2022-05-28 02:10:30.485313024
CST202112025816,Female,44,2022-06-11 05:45:48.930965504
CST2020050243520,Female,41,2022-11-10 18:17:13.652995584
CST2021071947934,Female,28,2023-05-13 00:31:58.287033600
CST202205280375,Female,40,2022-06-10 15:54:45.803895040
CST2020052043409,Male,46,2023-11-24 09:54:11.097680128
CST2020060828755,Male,43,2024-05-31 06:21:44.356321536
CST2022102211283,Female,37,2023-05-12 18:16:13.399782400
CST2021040218635,Female,42,2022-12-11 04:03:31.958931200
CST2020042127150,Female,35,2023-10-21 10:08:16.644233216
CST202001305837,Female,38,2023-10-13 12:03:45.028722432
CST2020071911716,Female,36,2024-02-08 19:51:48.864946176
CST2020031416695,Female,39,2024-05-28 23:24:28.044706304
CST2020011549531,Male,47,2022-11-19 02:31:30.438223360
CST202106065348,Female,32,2022-05-03 12:25:52.214200576
CST2020120641741,Female,41,2024-05-03 02:17:26.824721152
CST202205317601,Female,36,2022-06-22 19:26:47.748550400
CST2021062041979,Female,35,2022-11-30 15:21:17.274985216
CST202005039917,Male,40,2023-02-02 04:56:54.836379648
CST2022021440804,Female,39,2024-03-20 21:38:27.112393728
CST2020011931476,Male,40,2023-07-05 09:46:07.550947072
CST2021011847933,Female,38,2023-07-18 03:53:18.057669632
CST2022093047197,Female,38,2023-12-27 19:29:25.807039488
CST2020103116967,Male,39,2024-07-29 07:09:55.298187264
CST2020111049701,Female,38,2024-06-27 11:14:54.363414016
CST2022060349193,Female,38,2022-05-04 01:33:16.357985280
CST2020062638662,Male,39,2024-07-16 10:41:44.758894080
CST2021030112367,Female,37,2023-11-14 08:30:00.390321408
CST202210055634,Male,44,2023-08-23 08:31:25.386696448
CST202202062350,Female,32,2023-01-09 12:18:28.868888064
CST2020111726926,Female,33,2024-07-23 14:53:24.706034176
CST2021061816902,Female,45,2022-10-25 05:18:14.303432192
CST2020051324417,Male,41,2024-06-12 07:10:04.052905472
CST2022090947502,Female,34,2022-12-02 07:02:39.479868160
CST2021121344639,Female,41,2022-05-14 18:28:42.645180160
CST2020070135310,Female,36,2023-08-16 23:15:06.534064896
CST2020100432361,Female,40,2024-04-07 22:25:34.135375616
CST2022040533252,Female,38,2024-06-11 17:17:14.620845824
CST2021072849372,Female,40,2024-02-11 16:30:13.628017152
CST2020112146368,Male,39,2023-01-10 03:46:00.629915648
CST2022072819565,Female,35,2024-01-01 04:24:19.828022528
CST2021111724320,Female,37,2022-01-21 17:18:43.837738496
CST202206099170,Female,39,2022-06-23 01:21:10.139669248
CST2021040745167,Female,33,2023-06-25 03:54:03.822685440
CST202002070627,Male,36,2022-09-25 11:31:17.877940736
CST2021011446091,Female,38,2023-09-27 09:22:30.061978112
CST202202045016,Female,39,2023-10-11 06:11:36.706616576
CST2020082129431,Female,36,2023-08-04 05:33:14.727163648
CST2020070331185,Male,41,2023-10-28 05:53:57.919898880
CST2020022627096,Male,33,2022-10-20 23:25:05.087405824
CST2020041549098,Female,39,2022-07-24 22:46:05.843185664
CST2020082221209,Female,41,2022-01-10 23:36:06.462249728
CST2022122435980,Female,50,2023-09-12 07:47:55.382941184
CST2021111520056,Female,33,2023-07-06 11:10:03.380898048
CST2022101625456,Female,31,2022-11-10 04:32:54.619102976
CST202106273772,Male,42,2022-11-23 23:51:18.459466240
CST2020070924341,Female,40,2022-07-19 05:41:43.334426368
CST202209302481,Male,40,2022-11-21 03:01:24.030335488
CST202211043660,Female,31,2022-10-13 03:12:25.675357696
CST2020031128752,Male,38,2024-07-04 14:26:45.433093632
CST2022122613733,Female,39,2023-04-18 16:03:17.485540352
CST2021100249761,Female,33,2023-07-03 03:21:09.113067264
CST2022080148833,Male,33,2022-01-20 17:24:53.034780928
CST202011080717,Female,36,2024-02-19 10:15:32.191298048
CST202112177960,Female,35,2023-12-13 08:11:45.145993216
CST2022041724177,Male,41,2023-04-29 14:50:00.968058880
CST2021012732274,Female,37,2024-01-03 05:00:57.678606592
CST2020030226747,Female,35,2022-06-04 05:03:35.801633536
CST2020022544666,Male,47,2023-02-26 17:10:52.002384896
CST2020060937280,Male,41,2022-08-15 00:22:29.673214208
CST2022052639799,Male,40,2023-07-12 20:56:47.209523200
CST202201175769,Female,35,2023-08-10 08:09:18.000508416
CST2022120640227,Male,34,2024-07-17 06:32:06.688585216
CST2022011422308,Male,37,2022-01-18 23:56:05.271358464
CST2021110239055,Male,44,2022-12-04 07:21:44.004668928
CST2021071930913,Male,34,2024-06-11 16:18:06.525549824
CST202209223509,Female,31,2024-07-01 23:23:23.213359872
CST2020062349664,Female,32,2023-06-21 19:33:41.936405504
CST202009235767,Female,31,2023-06-19 10:24:41.659198720
CST2021122315255,Male,36,2023-02-04 10:01:24.958625024
CST2022032921893,Female,43,2022-07-20 17:50:54.664835840
CST2021092737867,Male,31,2022-03-12 08:43:16.039176704
CST2022081937171,Male,38,2022-12-28 09:21:32.984371968
CST2020052522620,Male,36,2022-11-22 05:08:59.146771712
CST2022041928964,Male,38,2023-06-06 11:28:47.477523456
CST2020101538216,Male,36,2022-11-24 03:31:19.783197440
CST202106249541,Male,30,2023-02-10 10:17:03.583382784
CST2021042438800,Male,37,2023-07-25 02:45:44.214162944
CST202206030122,Female,42,2023-10-27 23:34:04.850392832
CST2021082722058,Female,39,2022-01-13 07:41:22.989854464
CST2021100623462,Female,37,2022-07-18 21:22:31.993622528
CST2021051534432,Female,41,2022-06-27 19:00:17.272715008
CST2020020619758,Female,38,2023-01-29 04:20:16.057500672
CST2021101921781,Male,36,2022-03-17 11:55:52.671297536
CST2021041513254,Female,35,2024-04-29 17:26:02.808495104
CST202010270940,Female,37,2023-02-04 03:26:16.441131264
CST2022041528525,Male,44,2024-02-23 19:19:52.936750592
CST202107175710,Female,34,2024-05-18 15:12:39.770409472
CST2022022027974,Female,34,2022-07-11 23:00:37.309044480
CST2022050514077,Male,42,2023-04-12 23:19:25.965744384
CST2020031812604,Female,39,2024-07-02 20:54:43.223963904
CST202109121688,Male,44,2024-02-13 09:44:55.249857024
CST2022012028819,Female,44,2022-02-10 06:43:36.109878016
CST2022082737233,Female,42,2024-07-01 06:34:11.730076672
CST2020073131363,Male,42,2022-01-22 20:00:16.335643392
CST2021043032722,Female,39,2022-02-02 00:25:18.138632192
CST2022010112108,Male,31,2023-08-30 21:22:30.203698944
CST2021123137584,Female,35,2023-08-20 22:50:23.238523136
CST2022083038870,Female,36,2024-02-18 23:34:14.867212544
CST2020070147472,Male,43,2022-10-14 01:14:58.293741824
CST2021070318803,Male,45,2023-04-01 14:45:54.189235712
CST202111138954,Female,39,2024-03-16 01:20:23.480009472
CST202002161113,Female,39,2023-12-13 17:30:17.832770304
CST2021063026069,Male,36,2023-02-05 07:36:48.904089856
CST2020062116608,Female,37,2024-03-13 13:05:53.890536704
CST2022063017640,Female,37,2023-03-31 10:21:51.486672640
CST2022041434758,Male,45,2023-05-15 16:46:58.004291584
CST202101118436,Female,45,2023-07-06 23:29:55.868696576
CST2022120239135,Female,33,2022-12-18 00:43:26.269427200
CST2020061013985,Female,39,2022-09-28 09:43:10.851589888
CST202008212711,Male,37,2023-10-02 12:05:33.989734400
CST2020073117614,Female,24,2022-05-29 00:48:39.278251008
CST2020011519305,Male,44,2023-04-17 16:42:09.701819648
CST2021020118991,Female,48,2022-10-28 01:54:01.558186240
CST2020061948754,Female,42,2022-12-25 12:21:09.998927104
CST2021070531277,Female,37,2023-03-11 18:31:45.557727232
CST202002112287,Female,43,2022-07-11 13:04:31.683300096
CST2022110318769,Female,40,2023-04-07 04:20:53.905064448
CST2020062012299,Female,46,2023-11-24 08:25:36.023302400
CST2022111115457,Male,40,2022-08-10 02:21:16.772893184
CST2021051534283,Male,38,2024-03-14 11:58:37.425633024
CST2020042640023,Female,38,2023-02-14 00:34:49.523793664
CST202107262550,Male,37,2023-12-03 23:38:53.148926208
CST202212280016,Female,41,2023-10-03 14:01:57.969143552
CST2020111421042,Female,44,2023-01-19 13:36:29.015175680
CST2021112042950,Female,34,2024-02-04 09:17:02.047382528
CST2021080223918,Female,42,2022-01-29 04:46:46.660691968
CST2021111827166,Female,50,2022-09-03 15:36:26.171203584
CST2020110537487,Female,35,2022-01-11 22:10:36.368780800
CST2022021942768,Female,42,2024-01-17 21:58:33.379011840
CST2021010218411,Female,38,2022-05-07 19:22:49.054515712
CST2021061046604,Male,33,2023-01-21 11:29:32.936395520
CST2021051212659,Male,32,2023-07-30 07:32:33.455085568
CST202201219542,Female,41,2024-07-03 00:04:50.807747072
CST2020012523556,Male,34,2024-07-30 19:46:10.232800512
CST2022090314679,Female,42,2024-03-30 12:19:10.614147840
CST2021081233709,Male,39,2023-05-22 10:25:52.087009280
CST2020070318996,Female,46,2022-05-05 18:56:09.843757312
CST2022010711415,Female,35,2022-12-07 03:52:19.393116416
CST2020052314014,Female,35,2024-03-26 02:58:59.632921344
CST2021041234630,Female,43,2024-06-20 11:21:15.490556160
CST2022071629033,Female,37,2023-09-12 05:44:32.027768064
CST202004058138,Female,42,2024-01-30 03:56:49.397694464
CST2022092119584,Female,44,2024-01-23 10:58:03.852964352
CST2022100247527,Female,44,2024-06-25 21:30:22.872705280
CST2022011748527,Male,34,2024-02-01 21:03:29.414246656
CST2020062625815,Female,37,2022-12-09 07:06:33.398914048
CST2020102133652,Male,32,2023-03-26 03:16:04.230076928
CST202206292201,Female,43,2022-08-19 10:50:49.346765312
CST2021031445685,Female,38,2022-05-27 20:57:36.493003776
CST2020080429423,Female,29,2022-11-29 14:56:04.912814592
CST202204079814,Male,43,2023-09-27 01:05:02.546850560
CST2021101835673,Female,42,2023-07-14 10:51:45.357351424
CST2022021816579,Male,35,2023-12-10 11:20:41.889880064
CST2022021340757,Female,38,2024-04-22 15:10:56.260563200
CST2021061248931,Female,41,2022-02-17 16:10:31.847512576
CST2022042039073,Female,43,2022-08-23 21:42:12.027578112
CST202203049105,Female,36,2024-01-06 05:21:31.727364096
CST2022010412222,Male,42,2024-05-19 12:41:52.425671424
CST2020030330625,Male,38,2024-05-31 22:59:12.383914240
CST2021012238195,Male,40,2022-06-24 03:16:55.427053824
CST2022062816802,Female,40,2022-04-07 00:24:02.868090112
CST202212225144,Female,31,2024-05-27 11:15:58.471809280
CST202204163045,Female,36,2022-03-04 13:43:49.409162240
CST2020101837754,Male,34,2023-09-16 16:23:54.367621632
CST2020031619158,Female,35,2023-01-11 15:55:05.569094912
CST2021071923811,Female,40,2022-09-20 10:27:59.742415360
CST2020111734121,Male,35,2022-09-15 13:07:44.550035968
CST2022042541697,Female,40,2022-12-05 02:38:53.430781696
CST2021100433968,Female,34,2022-12-08 13:24:12.260703744
CST2021051138294,Female,37,2024-02-08 01:33:47.263343360
CST202004125681,Female,44,2023-05-16 20:27:08.386514432
CST2020091722279,Male,35,2024-06-05 21:49:03.349286912
CST2020101211708,Female,42,2023-08-26 08:52:42.031181568
CST2021042847448,Female,33,2023-01-20 15:02:52.326881280
CST2022071529291,Female,42,2023-05-17 14:28:20.600025600
CST2021090344150,Female,35,2024-06-03 22:19:22.350738944
CST2022020147129,Female,36,2024-02-26 00:41:25.872552192
CST2022022225048,Female,43,2024-05-20 18:34:04.219249152
CST2021070932456,Female,29,2023-10-29 16:22:58.660045056
CST202205282919,Female,38,2023-08-19 22:07:11.194207488
CST202012262607,Male,42,2022-08-20 07:32:08.466901248
CST2021111041902,Female,31,2022-11-29 14:25:40.315020032
CST202005316184,Male,38,2022-02-24 14:32:19.702444288
CST2021052039561,Female,34,2023-06-27 07:40:59.960366848
CST2021080614246,Female,36,2023-08-26 11:04:25.476463616
CST2020021435669,Male,39,2023-12-09 04:55:37.570414336
CST2020060735976,Female,40,2024-03-17 09:23:37.463012608
CST2021091441425,Female,40,2022-10-06 03:31:15.123881216
CST2022021531763,Female,43,2022-06-16 20:19:13.751296000
CST2022021536600,Female,38,2022-04-21 12:57:33.832553472
CST202005150472,Female,36,2023-05-27 07:18:15.495576832
CST202004176462,Female,40,2022-09-09 21:27:59.835314944
CST2021010136751,Female,43,2022-07-05 10:28:53.936010240
CST202201056309,Female,36,2023-06-09 07:06:02.139813888
CST2020091025790,Male,40,2023-07-21 10:15:33.700614656
CST2020082210672,Female,40,2022-05-13 03:42:52.445672192
CST2020100124003,Female,39,2023-05-09 13:42:11.088665344
CST2022080512554,Female,40,2022-03-30 11:53:26.241877760
CST202201174064,Female,41,2024-01-13 05:02:43.344205824
CST2022120212967,Female,39,2023-07-07 20:21:49.119721728
